sentimiento,tipo,date,content,rating
positivos,cafe_capsulas,18/08/2017,Justo lo que esperaba. De muy buen sabor. Excelente relación calidad-precio. Puedes disfrutar de un buen café sin complicaciones y sin pagar tanto. Sin duda seguiré consumiendo estos productos.,5
positivos,cafe_capsulas,19/08/2017,"Color vivo. Buena calidad. Este sí es para cápsulas Dolce Gusto. No queda pequeño como otros cajones, pero no es aparatoso.",5
positivos,cafe_capsulas,19/08/2017,"maravilloso que de las cafeterías mexicanas que existen, está haya un innovado y entrado en este mercado. Excelente café. Tienen que probarlo.",5
positivos,cafe_capsulas,24/08/2017,El producto cumple con todas mis expectativas y los materiales son de muy buena calidad y el sabor muy rico.,5
positivos,cafe_capsulas,26/08/2017,Compatibles con cafeteras Nespresso sin ningún tipo de problema. Excelente relación calidad precio. El sabor es bastante bueno pero no tanto como los de Nespresso,5
positivos,cafe_capsulas,28/08/2017,"Mucho mejor sabor que las cápsulas de Dolce Gusto, además un poco más económicas. Me llegaron al día siguiente por lo cual las recomiendo ampliamente.",5
positivos,cafe_capsulas,30/08/2017,"Es un buen producto, buen sabor y prácticas. me encanta que sean biodegradables, por eso las elegí!! sí las recomiendo",5
positivos,cafe_capsulas,08/09/2017,"El producto llego antes de tiempo.

Además, Punta de Cielo es un excelente café muy buena idea que lo hagan ahora disponible a quienes manejamos los equipos de Nespresso.

El café por supuesto conserva su calidad y sabor",5
positivos,cafe_capsulas,11/09/2017,"Excelente mezcla de café para gustos fuertes y con sabores a Mexico, totalmente recomendado en calidad y precio al consumidor.",5
positivos,cafe_capsulas,11/09/2017,"Excelente mezcla de café para gustos fuertes y con sabores a Mexico, totalmente recomendado en calidad y precio al consumidor.",5
positivos,cafe_capsulas,11/09/2017,"Las capsulas funcionaron perfectamente para la máquina de Nespresso que tenemos en la oficina.

El sabor del café es intenso y muy rico perfecto para hacerse un americano o tomarlo con crema.",5
positivos,cafe_capsulas,13/09/2017,"Compré las cápsulas como regalo para mis padres que tienen Nespresso, que siempre se me ha hecho un sistema demasiado caro. Al precio de éstas cápsulas no resulta tan costoso y la calidad es comparable a los cafés ""originales"".",5
positivos,cafe_capsulas,18/09/2017,"Ya es conocido la calidad de Punta del Cielo y ahora en un cafe, realmente muy bueno, y funciona para las maquina nesspresso, adicional hay unas que son biodegradables.
Quizas lo que hay que mejorar es la variedad, solo existe espresso, Lungo y descafeinado, otras mezclas seria bueno.",5
positivos,cafe_capsulas,30/09/2017,"Compré las cápsulas de Punta del Cielo (express, Lungo y descafeinado) al mismo tiempo que la máquina, una Nespresso Inissia. La máquina venía con 16 cápsulas de variedades de Nespresso y puedo decir que no le piden nada estas.
La espuma, el cuerpo, el aroma es idéntico a la marca original. Lo único que extraño son algunos sabores de Nespresso que me gustaron mucho. Aquí sólo hay un grano. Sin embargo es un magnífica opción.",5
positivos,cafe_capsulas,01/10/2017,Pedí un paquete que llegó en tiempo y forma pero al día siguiente me llegó un segundo paquete. Solamente me cobraron uno. Que procede ?,5
positivos,cafe_capsulas,02/10/2017,"Excelente café de gran calidad, totalmente compatible con la Dolce Gusto Jovia, y se siente mucho la diferencia del café.",5
positivos,cafe_capsulas,15/10/2017,Corresponde la descripción a lo que recibí . Llego a tiempo y bien empacado. Quede satisfecho con la compra y lo recomiendo.,5
positivos,cafe_capsulas,18/10/2017,Un excelente cafe queda perfecto para las cafeteras dolce gusto y el sabor es de lo mejor recomendable y es de lo mejor,5
positivos,cafe_capsulas,19/10/2017,"No es el original pero como si lo fuera para mi cafetera nexpreso, buen aroma y sabor. y por el precio me pareció excelente. Muy Recomendable",5
positivos,cafe_capsulas,19/10/2017,"Si te gustan los cafés grandes y con una buena carga de café, este es para tí.
Nos encantó a mi esposa y a mi para empezar el día.",5
positivos,cafe_capsulas,20/10/2017,"Como siempre Punta del Cielo cumple, me gusta su innovación, me gusta que es empresa mexicana, me gusta que tiene precios mexicanos también, en resumen chido one con tehuacán.",5
positivos,cafe_capsulas,20/10/2017,"Exquisito café Mexicano y de excelente calidad. Aunque las capuslas en ocasiones pueden llegar a atorarse un poco en la máquina Nespresso, para nada dificil de resolver, y es una muy buena opción economica si se comprara con la capsulas originales.",5
positivos,cafe_capsulas,21/10/2017,"Funcionan muy bien con mi maquina Nesspreso y buen sabor, excelente opción para ahorrar y además las cápsulas son biodegradables.",5
positivos,cafe_capsulas,22/10/2017,Muy rico y a buen precio! Llego en tiempo y está muy delicioso. 100% recomendable. Las campañas a veces se atoran,5
positivos,cafe_capsulas,25/10/2017,"Excelente café, una gran relación calidad precio. Para las máquinas Nespresso esta es sin duda la mejor opción, café mexicano!",5
positivos,cafe_capsulas,25/10/2017,"Para mi gusto, es el mejor de los sabores de Dolce Gusto, no muy amargo, justo como me lo imaginé.",5
positivos,cafe_capsulas,26/10/2017,"Llegó en menos de 24 horas, todo excelente y en forma. . .. .  . . . . ..  .",5
positivos,cafe_capsulas,27/10/2017,"solo hay una marca que sea mejor que esta en capsulas para Nespresso, pero en amazon vale el triple que estas de Punta del Cielo.",5
positivos,cafe_capsulas,03/11/2017,"Excelente opción para mi Dolce Gusto,gran sabor y un precio sumamente competitivo. En mi experiencia solo he comprado el americano, muy recomendable.",5
positivos,cafe_capsulas,04/11/2017,"Muy bueno.  Lo que busco en un café. Realmente la cantidad justa para degustar un café en el trabajo, durante, antes y después",5
positivos,cafe_capsulas,05/11/2017,Muy bueno el paquete. A excelente precio y calidad por lo que se paga compraría de nuevo más producto de esa Caldas,5
positivos,cafe_capsulas,08/11/2017,"Llegó al día siguiente de haberlo pedido, el sabor es delicioso, muchisimo mas rico que los de Dolce gusto y encaja perfecto en las maquinas de dolce, lo único malo es que solo este sabor americano estilo europeo,tiene esta presentación para las cafeteras de dolce.",5
positivos,cafe_capsulas,10/11/2017,"Funciona muy bien con las cafeteras Dolce agusto, su sabor es excelente y su precio en comparación con la marca original. Ampliamente recomendable y",5
positivos,cafe_capsulas,16/11/2017,Me gusta el café punta de cielo y las capsulas para mi son una buena opción y lo seguiré comprando.,5
positivos,cafe_capsulas,18/11/2017,"El café es bastante decente, funcionan muy bien, aunque no es la calidad de Nespresso la relacion precio-calidad es muy aceptable.",5
positivos,cafe_capsulas,27/11/2017,"Mucho más barato que Nespresso y un excelente sabor.
Las cápsulas además de ser biodegradables (que nespresso son de aluminio), el café tiene un excelente sabor. El precio es excelente y lo bueno es que hay lungo y expresso.Ojalá hubiera más sabores, pero al final un buen café es un buen café",5
positivos,cafe_capsulas,30/11/2017,"No soy ningún ""experto"" en café... pero si un fanático bebedor compulsivo de expresos... y, por lo menos a mi, este me ha encantado!
Habrá quien pueda dar una opinión muy válida sobre el ""molido"" del grano, el ""cuerpo"" o el ""aroma"" del producto cuando se elabora... yo de esos tecnicismos no sé nada... pero, de lo que si sé es que, al menos a mi, si me ha gustado mucho el sabor... y ya!",5
positivos,cafe_capsulas,07/12/2017,Excelente calidad de café... Muy cerca de la calidad de los Nespresso que son de la misma variedad. Solo haya. Mantenerlos en la lata para no perder aroma,5
positivos,cafe_capsulas,13/12/2017,En mi opinión uno de los mejores cafés en México y a un excelente precio. En comparación de las cápsulas de Nespresso ambos ofrecen muy buena calidad solo que  en precio Punta del Cielo es la mitad.,5
positivos,cafe_capsulas,14/12/2017,Delicioso q mas puedo decir a mi me encanta el Chai y este tiene buen sabor a mi gusto esta perfecto,5
positivos,cafe_molido,15/12/2017,"Excelente calidad y acabado del frasco.
Cien por ciento recomendado. Tal como lo describe y además muy bonito. Viene con 6 filtros para un año gratuitos",5
positivos,cafe_capsulas,18/12/2017,"Si no eres muy exigente en tu cafe del dia a dia y prefieres no gastar tanto en el cafe, es la compra adecuada.",5
positivos,cafe_capsulas,19/12/2017,"Creo que este café (a mi gusto) es mejor que muchos otros de marcas más conocidas internacionalmente. El hecho de que sea compatible con las cafeteras de cápsula me fascinó. Además, el producto es un poco más económico que el de ""la marca"" de las cafeteras (otro hecho que también me gustó bastante).
En lo que a Amazon se refiere... el servicio siempre excelente... Espero que sigan con este nivel de calidad que los ha llevado a posicionarse en donde se encuentran actualmente.",5
positivos,cafe_capsulas,19/12/2017,Maravillosas. No lo piensen 2 veces. Mexicanas. Sabor delicioso y lo mejor de todo. BIODEGRADABLES. No contaminar es la mejor manera de empezar el dia.,5
positivos,cafe_capsulas,06/01/2018,"Muy rico, es de mis sabores preferidos de toda la línea. Llegó a tiempo y en perfectas condiciones. Muy recomendado.",5
positivos,cafe_capsulas,07/01/2018,"Compré una cafetera Dolce Gusto hace poco en oferta aquí en Amazon y buscando cápsulas me encontré estos paquetes de Café Punta del Cielo que son más económicos y quedé muy sorprendido. Realmente para el 'americano' de la mañana queda perfecto y la cápsula sin problema aguanta el nivel más alto (antes de XL) de agua de la máquina manteniendo su sabor y brindando una taza completa de café a diferencia de otras mezclas de Dolce Gusto que están pensadas para tazas pequeñas como de cafetería. Tienen muy buen sabor, seguro pruebo las demás presentaciones.",5
positivos,cafe_capsulas,07/01/2018,"Es un buen producto, cumplió con las especificaciones del mismo, las capsulas se ordenan muy bien.  Y se ve bien.",5
positivos,cafe_capsulas,07/01/2018,Tienen um sabor un tanto mas fuerte y amargo que los de express normal. . . . . . .,5
positivos,cafe_capsulas,08/01/2018,No hay mucho qué decir. Es café con leche Dolce Gusto... Es más barato que en el super. Lo demás es decisión del cliente.,5
positivos,cafe_capsulas,09/01/2018,"El precio es muy economico, sin embargo el cafe es delicioso de muy buena calidad. Lo seguire comprando es un excelente producto.",5
positivos,cafe_capsulas,09/01/2018,"Un excelente café a un excelente precio!!!
Muy satisfecho con la calidad, solo que muy a menudo no tienen existencia",5
positivos,cafe_capsulas,10/01/2018,"Por entre cinco y seis pesos la cápsula el café es bastante bueno. En general no me atrevo a tomar café solo de cafetera de cápsula (a menos que sean las cápsulas originales nespresso), porque suele saber amargo, requemado o... mal en general, sin embargo toda esta línea de Punta del Cielo me ha sorprendido. El café es MUY cumplidor, se puede tomar un espresso sin que uno sienta que está tomando café de polvo.

Positivamente cabe decir que las cápsulas son compostables!!! Puede uno tirarlas a la basura reciclable sin tener que juntarlas y devolverlas. Además, están hechas en México!",5
positivos,cafe_capsulas,14/01/2018,"Delicioso simplemente, aroma y textura exquisita.
Express, latte o capuccino es muyyyyy recomendable y de orecio super!!!!!!!!!  Ok good bien",5
positivos,cafe_capsulas,17/01/2018,"Buen producto, llego en el tiempo indicado, el costó está muy bien al compáralo con otros producto. . . .",5
positivos,cafe_capsulas,17/01/2018,"Delicioso café a muy buen precio, queda muy buen a la maquina de nespresso, no tuve ninguna falla en su calidad o funcionamiento, si lo recomiendo",5
positivos,cafe_capsulas,17/01/2018,"Funcionan perfectamente en mi máquina NESPRESSO y el café es cremoso y delicioso: una excelente alternativa - económica, amigable con el medio ambiente y mexicana - a las cápsulas Nespresso!",5
positivos,cafe_capsulas,17/01/2018,Producto muy bueno y llego todo en tuempo.. puedes usarlo fácilmente y el costó está bien . . . .,5
positivos,cafe_capsulas,24/01/2018,"Llegaron bien, rápido y sellados.
Le quedan bien al Dolce Gusto, solo que tarda más el llenado en comparación a las capsulas originales
En cuanto al sabor, propio de  Punta de Cielo",5
positivos,cafe_capsulas,24/01/2018,"Me gusta mucho la forma, puedes ver fácilmente cuantas capsulas te quedan sin tener que abrir ningún cajón, los materiales con los que esta hecho son de muy buena calidad",5
positivos,cafe_capsulas,28/01/2018,"Sabor vs precio, muy buena opción! Mientras no suba de precio es una gran opción a comprar las de Dolce Gusto",5
positivos,cafe_capsulas,29/01/2018,"Lo uso para preparar capuchino, por lo que tiene una buena relación calidad precio para el uso que le doy. Es una compra que siempre hago.",5
positivos,cafe_capsulas,30/01/2018,"El color es un rojo vibrante muy bonito, el acabado es de plástico y a simple vista pareciera que es fragil pero al poner arriba la cafetera te das cuenta que si aguanta el peso. Esta muy bien diseñado este producto ya que no pesa, es bonito y muy funcional.
Yo lo compre para almacenar las capsulas de mi cafetera Dolce Gusto, le caben 36 y funciona muy bien.",5
positivos,cafe_capsulas,03/02/2018,"Una excelente compra, un café rico, aromático y con cuerpo en cápsulas que se adaptan perfectamente al sistema Nespresso y a un magnífico precio. Muy recomendables",5
positivos,cafe_capsulas,06/02/2018,"Muy rico y a muy buen precio. Lo recomiendo ampliamente.
Lástima que a veces está agotado. Muy bien.mmm mmm m",5
positivos,cafe_capsulas,08/02/2018,"El producto llego en tiempo y es exactamente lo que menciona: Café Punta del Cielo con la calidad de la marca y cadena comercial, que se puede preparar con las cafeteras Dolce Gusto.

Buena compra.",5
positivos,cafe_capsulas,16/02/2018,"10 por que está rico, el unico pero qeu le pongo es que para prepararte un café tamaño mediano tienes que consumir el doble de capsulas y no se diga si quieres un café grande 3 capsulas y sale caro. pero sabor es bueno",5
positivos,cafe_capsulas,17/02/2018,"El café es muy rico, es un café con sabor intenso y no ácido. Además las cápsulas son ecologicas. Vienen 20 cápsulas en la lata. Lo recomiendo",5
positivos,cafe_capsulas,20/02/2018,"El paquete llegó en tiempo y forma!
La verdad soy fanática de café punta del cielo por que tiene mejor sabor que el nespresso y sus cápsulas son biodegradables <3!!",5
positivos,cafe_molido,26/02/2018,"Ya no sufro por mantener el café fresco sin que pierda su aroma. Es un buen producto ya qu funciona bien, y como objeto luce bien en la cocina o en la oficina.",5
positivos,cafe_capsulas,05/03/2018,"Producto bonito, duradero y muy encantador. la cocina se hizo más bonita y más moderna. Recomiendo el producto a todos.",5
positivos,cafe_capsulas,09/03/2018,"me parecen mas practicas las capsulas de Nestle, pero el sabor me encanta, excelente. Los tres; Veracruz, Oaxaca y Chiapas.",5
positivos,cafe_capsulas,16/03/2018,"Té de delicioso y refrescante sabor, perfecto para hacer buena digestion en verdad queda en la boca un sabor suave y fresco que te invita a tomar un poco más, definitivamente lo vuelvo a comprar!",5
positivos,cafe_capsulas,26/03/2018,"Me gustó mucho, perecto para el calor.
Buen precio a comparación de compararlo en tiendas de autoservicio donde luego no lo hay.",5
positivos,cafe_capsulas,27/03/2018,"Buen producto, calidad aceptable acorde al precio, soporta bien el peso de la cafetera encima, y los pods quedan muy bien dentro. Es ligero y se ve bien el color. Lo recomiendo.",5
positivos,cafe_capsulas,06/04/2018,"Lo utilizo con mi maquina nespresso y debo decir que por el precio es lo mejor que me pudo haber pasado. De hecho tiene mucho tiempo que deje de comprar las capsulas de N. porque su precio es ridículo. Estas son baratas, el cafe es bueno y en teoria, se pueden reciclar los residuos.",5
positivos,cafe_capsulas,06/04/2018,"Mejor calidad que las capsulas de Dolce Gusto, el café Punta del Cielo tienen mucho mejor sabor.
Amazon felicidades por el servicio que están dando en México, las capsulas llegaron en menos de 2 hrs!",5
positivos,cafe_molido,06/04/2018,Al principio no estaba convencido por el tamaño (creí que estaría mas pequeño) pero una vez que llegó me convenció la calidad de los materiales y le caben 750g de cafe molido sin problemas.,5
positivos,cafe_capsulas,12/04/2018,"Buen café a un excelente precio, compré dos cajas de oferta y me llegó al día siguiente a mi domicilio!",5
positivos,cafe_molido,14/04/2018,Excelente opción para retener la frescura y sabor tanto de café en grano como el molido. Tengo 2 y podría tener más jeje,5
positivos,cafe_capsulas,24/04/2018,"Si tienes una Nespresso esta es una buenisima opcion para usarla, me gusta el sabor y la calidad de punta del cielo es muy buena, que mal que este agotado tengo algunas semanas esperando que este disponible, por que de hecho me sale mas economico comprarlas aqui y mas con prime. No duden en comprar las capsulas en cualquiera de sus presentaciones.",5
positivos,cafe_capsulas,25/04/2018,"Tiene buen precio, Muy rico cafe, excelente sabor y espumoso, calidad buena , rico sabor, delicioso ,lo recomiendo ampliamente .",5
positivos,cafe_capsulas,26/04/2018,el paquete llego a tiempo y el sabor es muy bueno y el olor en muy agradable me gusto mucho,5
positivos,cafe_capsulas,30/04/2018,Me parece excelente producto sobre todo por la relacion calidad/precio a lo que hay en el mercado. Super recomendado en lugar de usar las capsulas originales.,5
positivos,cafe_capsulas,01/05/2018,"Excelente Producto, bonito, resistente y funcional!! vale la pena cada peso, recomendable, lo uso para una NEspresso U buenisimo lo recomendo",5
positivos,cafe_capsulas,02/05/2018,Excelente muchas Gracias me encanto el producto y es exactamente lo que necesitaba para mis Capsulas me ahorro mucho espacio,5
positivos,cafe_capsulas,07/05/2018,"Este punta de cielo de Chiapas es muy bueno, es el mejor de punta de cielo para la dolce gusto",5
positivos,cafe_capsulas,07/05/2018,"Me gusta su sabor, olor y a precio accesible, solo que no es para nespresso, lo recomiendo tiene un buen sabor, la devolucion fue rapida.",5
positivos,cafe_capsulas,16/05/2018,"Excelente el servicio!, llego en el tiempo que aparecia al hacer el encargo. Recomiendo esta manera de compra, con muy cumplidos.",5
positivos,cafe_capsulas,23/05/2018,"nada mas que decir que un buen cafe
muy barato
portables
el sabor esta genial queda en su punto
lo adquiri por 80
si las vez a este precio no duces en comprarlas.",5
positivos,cafe_molido,25/05/2018,"El café tiene un aroma delicioso al igual que su sabor, cuerpo y acidez. Un café de muy alta calidad a un muy buen precio.  Totalmente recomendado.  ????",5
positivos,cafe_capsulas,27/05/2018,"Económico y muy rico, de las mejores opciones de cápsulas de Nespresso por su relación precio-calidad. Además las cápsulas pueden usarse como composta por ser biodegradables",5
positivos,cafe_capsulas,27/05/2018,"Económico y muy rico, de las mejores opciones de cápsulas de Nespresso por su relación precio-calidad. Además las cápsulas pueden usarse como composta por ser biodegradables",5
positivos,cafe_capsulas,28/05/2018,"buen precio, r i c o  c a f é, p a r a  c a f e t e r a, de nescafe",5
positivos,cafe_capsulas,28/05/2018,"muy rico el café, buenos precios 100% recomendado!, para cafetera de nescafe, rico c a f e ! ! !",5
positivos,cafe_capsulas,04/06/2018,"he comprado capsulas de distintas marcas para comparar sabor y esta alternativa es la que mas me ha agradado al día de hoy, su precio es inigualable, altamente recomendable!",5
positivos,cafe_capsulas,04/06/2018,"Un sabor muy rico y sobre todo que tiene en capsulas.
Si gustas de solo un café express, es muy buena opción ya que esta muy fuerte al momento de probarlo.

Excelente para darse un buen atracon en las mañanas.",5
positivos,cafe_capsulas,06/06/2018,"Precio muy accesible, viene muy bien empaquetado y cumple perfectamente con su función, además de que llego antes de lo establecido",5
positivos,cafe_capsulas,10/06/2018,"relación costo-beneficio, por el precio y buen sabor, muy cercanos a los originales que cuestan el triple, el expresso queda espumoso",5
positivos,cafe_capsulas,13/06/2018,"El producto es tal como lo anuncian , de buena calidad y elegante , mi cafetera Nespresso Lattissima se ve super bien .No le encuentro  ningún inconveniente a la distribución de las cápsulas aunque las filas son de 6  a lo ancho y 7 a lo largo y las cajas traen 10 cápsulas las sobrantes que no caben se pueden guardar  en un lugar aparte en lo que se van consumiendo y así ir rellenando poco a poco el cajoncito que es super fácil y practico de jalar. El ahorro de espacio es bueno ya que colocas la cafetera encima y las cápsulas quedan a la mano. Hacia tiempo que estaba buscando algo muy practico y bonito para mi coffee  station y finalmente lo encontré.",5
positivos,cafe_capsulas,16/06/2018,"Caben las kcups perfectamente, está resistente.
Lo recomiendo para ls personas que quieren organizar mejor y tener diferentes cafés:tés en un solo lugar",5
positivos,cafe_capsulas,16/06/2018,"El producto llego antes de la fecha pactada, le queda perfecta la capsula a la cafetera dolce gusto; el café es de sabor intenso para mi que no lo acostumbro. Lo recomiendo",5
positivos,cafe_capsulas,20/06/2018,la entrega excelente. el producto muy rico y a buen precio comparado con cualquier otra capsula del mercado. lo recomiendo,5
positivos,cafe_capsulas,25/06/2018,Es delicioso simplemente delicioso,5
positivos,cafe_capsulas,25/06/2018,"Llegan en buen estado, a tiempo y son originales, Exelente relación valor-precio",5
positivos,cafe_capsulas,25/06/2018,Me gusta un poco más el espresso para las tardes pero este es muy práctico para las mañanas. Completo una taza grande entera y no pierde nada de sabor ni de consistencia. Muy bueno!,5
positivos,cafe_capsulas,25/06/2018,"Me ha resulto los desayunos. Aun poniendo la cantidad más alta en mi dolcce gusto, estas capsulas pueden llenar un baso entero solo de café. Son muy prácticas y no me ha fallado ni una",5
positivos,cafe_capsulas,25/06/2018,Muy rico,5
positivos,cafe_capsulas,25/06/2018,Rico rico que puedo decir es excelente el café,5
positivos,cafe_capsulas,25/06/2018,Totalmente compatibles y por este precio no se puede pedir mas. El sabor del cafe esta al nivel de los que venden en punta del cielo.,5
positivos,cafe_capsulas,26/06/2018,"Está muy bueno, una alternativa a las cápsulas de dolce gusto.",5
positivos,cafe_capsulas,26/06/2018,Sirve perfecto para las cápsulas de Nespresso y a un super precio! El precio es muy justo y me encantó fisicamente.,5
positivos,cafe_capsulas,28/06/2018,"De toda la colección de Punta del Cielo este es mi favorito, la calidad de esta cápsula es la misma que encuentras en los centros comerciales en bolsa, es muy conveniente y queda excelente en mi Dolce Gusto. Por menor precio y mayor calidad ya no voy a volver a usar las cápsulas originales de la cafetera. Realmente un sabor muy decente.",5
positivos,cafe_capsulas,28/06/2018,"Muy buen sabor, en mi opinión está perfecto para las personas a las que no les gusta el café tan cargado. Funciona perfectamente con mi cafetera Dolce Gusto y de muchísima mejor calidad y precio comparada con las cápsulas originales (que ya nunca voy a usar).",5
positivos,cafe_capsulas,29/06/2018,"Buenas cápsulas a un precio muy económico , la uso con una cafetera Hamilton Beach",5
positivos,cafe_capsulas,30/06/2018,"En mi ciudad ya no hay cafeterías punta del cielo, entonces es una buena alternativa para seguir probando un café de calidad. Sin duda recomiendo el sabor, además la caja tiene una división por dentro para separar la cápsula de café y de crema para no confundir tan fácil.",5
positivos,cafe_capsulas,03/07/2018,"Excelentes cápsulas de café punta del Cielo, el precio inmejorable y la calidad del producto por el precio están perfectas.",5
positivos,cafe_capsulas,03/07/2018,"Llegaron en tiempo y super bien, ademas de que este café me gusta mucho y funcionan perfecto en la cafetera.",5
positivos,cafe_capsulas,14/07/2018,Una alternativa de buen café mexicano para usarse con las máquinas Dolce Gusto para variar el sabor de las de Nescafé.,5
positivos,cafe_capsulas,17/07/2018,Buenísimo y muy barato,5
positivos,cafe_capsulas,18/07/2018,Mejor que las originales.,5
positivos,cafe_capsulas,18/07/2018,Muy práctica y resistente. Hay que acomodar muy bien las cápsulas porque si no se atoran a la hora de abrir.,5
positivos,cafe_molido,18/07/2018,"Excelente calidad de material, sin duda es proporcional al precio! Llego antes de lo establecido...",5
positivos,cafe_capsulas,19/07/2018,"Excelente café, es fuerte, excelente para hacer capuchino ya que no se pierde el sabor del café. Lastima que a veces este agotado.",5
positivos,cafe_capsulas,20/07/2018,"Muy bueno el producto, quede muy contenta..
Llegó en el tiempo mencionado y esta de muy buena calidad..
Muchas gracias",5
positivos,cafe_capsulas,24/07/2018,"es justo lo que esperas, sin duda lo recomiendo y mas si es al mejor precio, en general todo me parecio excelente.",5
positivos,cafe_capsulas,24/07/2018,"la entrega fuye a tiempo, en precios es excelente  y el producto es de alta calidad. estoy muy satisfecho. gracias",5
positivos,cafe_capsulas,25/07/2018,"Es un articulo de diseño atractivo y muy buenos materiales, practico permite la selección de preferencia y la disposición de las cápsulas es fácil muy muy satisfecho",5
positivos,cafe_capsulas,26/07/2018,"Buena alternativa a las cápsulas de nesspreso, además que por un precio similar trae el doble de cápsulas. El café rico y de buen sabor.",5
positivos,cafe_capsulas,27/07/2018,"El café punta del cielo es de excelente calidad, ofrece opciones de café según el gusto del cliente y el que elegí resultó muy bueno, combina perfecto para hacer el latte. Lo recomiendo.",5
positivos,cafe_capsulas,27/07/2018,"El café punta del cielo me parece de muy buen sabor, suple muy bien a los cafés de nesspreso y la relación calidad precio es mucho mejor.",5
positivos,cafe_capsulas,27/07/2018,Me encanta el cafe! Y punta del cielo es uno de mis favoritos...gran sabor !!!,5
positivos,cafe_capsulas,30/07/2018,"Buen producto, con buen sabor",5
positivos,cafe_capsulas,30/07/2018,"El sabor y aroma son perfectos, yo siempre estoy buscando cafe con gran sabor y he probado ya varios Mexicanos e importados sin embargo este es el que mas me gusta de momento.",5
positivos,cafe_capsulas,30/07/2018,"para mí el mejor café es el de punta de cielo, compré las cápsulas para mi máquina Dolche gusto y funciona perfectamente y prepara un café muy rico con el sabor punta de cielo,es totalmente compatible con las máquinas dolce husto, se los recomiendo ampliamente",5
positivos,cafe_capsulas,30/07/2018,"Tiene buen sabor y poca azúcar, así que, a diferencia de otras marcas, tienes la oportunidad de endulzarlo a tu gusto.",5
positivos,cafe_capsulas,31/07/2018,Excelente producto a muy buen precio.,5
positivos,cafe_capsulas,01/08/2018,"Me gusta que los cartuchos sean biodegradables y la calidad del cafe ocho de 10 puntos, en otras palabras el precio razonable, el cartucho amigable al medio ambiente,la calidad del cafe muy buena y el tiempo de entrega sensacional.",5
positivos,cafe_capsulas,02/08/2018,"A pesar de ser un café de reconocida marca, es bueno saber que se adaptan a las nuevas cafeteras, llegó a tiempo y en forma",5
positivos,cafe_capsulas,02/08/2018,"El sabor es bastante bueno y el aroma también. La lata donde vienen las cápsulas mantienen el aroma y no ocupan mucho espacio, las puedes usar para más cápsulas o para cualquier otra cosa. La verdad es que el costo/beneficio es muy bueno. Seguiré comprando éstas cápsulas.",5
positivos,cafe_capsulas,02/08/2018,Es un placer tener una opción mejor que algunas mezclas originales para mi maquina.,5
positivos,cafe_capsulas,02/08/2018,Me agrada el sabor de este cafe,5
positivos,cafe_capsulas,03/08/2018,"Excelente , son la medida exacta de dolche gusto",5
positivos,cafe_capsulas,04/08/2018,Funciona correctamente en la máquina nespresso y el café está delicioso,5
positivos,cafe_capsulas,04/08/2018,Funciona excelente en la máquina nespresso y a mejor precio,5
positivos,cafe_capsulas,04/08/2018,"Funciona perfecto en la máquina nespresso y mucho más económico. Me gustaría que manejaran diferentes colores, aunque sea básicos, el café lo vale",5
positivos,cafe_capsulas,04/08/2018,Olor y sabor delicioso para quienes amamos rl café,5
positivos,cafe_capsulas,05/08/2018,Siempre buen café y de mejor sabor que el de nestle.,5
positivos,cafe_capsulas,08/08/2018,"Buen café, además de ofrecer una opción para las cafeteras nespresso. Alguna vez me dijeron que las cápsulas se derretían con el calor de la cafetera y que se perdía la garantía, pero hasta la fecha no me ha pasado.",5
positivos,cafe_capsulas,08/08/2018,"El producto llegó en tiempo y forma, el empaque como siempre, muy bien. La calidad del producto era lo esperado.",5
positivos,cafe_capsulas,09/08/2018,"Buena calidad, recomendado",5
positivos,cafe_capsulas,10/08/2018,Mejor sabor que las cápsulas Dolce Gusto. Sin duda valen la pena.,5
positivos,cafe_capsulas,13/08/2018,excelente café y ajustan muy bien las cápsulas en mi cafetera,5
positivos,cafe_capsulas,15/08/2018,"Muy buena opción de café como una alternativa a las cápsulas de Nespresso.  Las cápsulas son compostables lo cual es maravilloso, mejor aún que guardarlas para llevarlas a la boutique de Nespresso para que las reciclen.",5
positivos,cafe_capsulas,16/08/2018,El sabor es rico e intenso además funciona perfecto con cualquier cafetera Dolce Gusto.,5
positivos,cafe_capsulas,16/08/2018,"me encanta el cafe punta del cielo. ya van varias veces que hago el pedido via amazon ya que las capsulas para nesspresso ya no se encuentran en el super como antes. asi que por ahora esta es la mejor manera ya que igual siempre ponen descuentos.
el sabor es fuerte, muy rico. me encanta tomarlo cada mañana en el trabajo.",5
positivos,cafe_capsulas,17/08/2018,"En lo personal prefiero este café sobre el de Dolce Gusto.  A parte, este suele ser más económico, y en su sabor menos amargo.",5
positivos,cafe_capsulas,17/08/2018,"muy comodo el comprarlo en linea. en general el servicio recibido muy bueno en calidad, servicio y tiempo de entrega
quedo muy satisfecho",5
positivos,cafe_capsulas,17/08/2018,Muy práctico y tal cual 3n la foto Super pra tico de excelente calidad,5
positivos,cafe_capsulas,18/08/2018,Muy buen producto tiene todo lo necesario y ese ve de muy buena calidad,5
positivos,cafe_capsulas,19/08/2018,Es un espléndido café que empacado en las cápsulas compatibles de Nespresso puede disfrutarse en esas máquinas. Excelente alternativa,5
positivos,cafe_capsulas,19/08/2018,"Excelente precio, envío súper rápido. Calidad y sabor excelente",5
